1,1,6.26,6.56,8.03,12.09,12.45,1.46,2.17,2.45,4.05,4.10,5.42,7.15
1,2,6.26,6.56,8.03,12.10,12.45,1.47,2.18,2.45,4.07,4.12,5.44,7.15
1,3,6.26,6.56,8.03,12.10,12.45,1.48,2.19,2.45,4.08,4.13,5.45,7.15
1,4,6.26,6.56,8.03,12.11,12.45,1.49,2.20,2.45,4.09,4.14,5.46,7.15
1,5,6.25,6.55,8.02,12.11,12.45,1.50,2.21,2.45,4.10,4.15,5.47,7.15
1,6,6.25,6.55,8.02,12.11,12.25,1.51,2.22,2.45,4.11,4.16,5.48,7.15
1,7,6.24,6.54,8.01,12.12,12.45,1.53,2.24,2.45,4.13,4.18,5.50,7.15
1,8,6.24,6.54,8.01,12.12,12.45,1.54,2.25,2.45,4.14,4.19,5.51,7.15
1,9,6.23,6.53,8.00,12.13,12.45,1.55,2.26,2.45,4.15,4.20,5.52,7.15
1,10,6.23,6.53,8.00,12.13,12.45,1.56,2.28,2.45,4.17,4.22,5.54,7.15
1,11,6.22,6.52,7.59,12.14,12.45,1.57,2.29,2.45,4.18,4.23,5.55,7.15
1,12,6.22,6.52,7.59,12.14,12.45,1.58,2.30,3.00,4.20,4.25,5.57,7.15
1,13,6.21,6.51,7.58,12.14,12.25,2.00,2.32,3.00,4.21,4.26,5.58,7.15
1,14,6.20,6.50,7.57,12.15,12.45,2.01,2.33,3.00,4.23,4.28,6.00,7.15
1,15,6.19,6.49,7.56,12.15,12.45,2.02,2.35,3.00,4.24,4.29,6.01,7.15
1,16,6.18,6.48,7.55,12.15,12.45,2.03,2.36,3.00,4.26,4.31,6.03,7.15
1,17,6.17,6.47,7.54,12.16,12.45,2.05,2.38,3.00,4.27,4.32,6.04,7.15
1,18,6.17,6.47,7.54,12.16,12.45,2.06,2.39,3.00,4.29,4.34,6.06,7.15
1,19,6.15,6.45,7.52,12.16,12.45,2.08,2.41,3.00,4.31,4.36,6.08,7.15
1,20,6.14,6.44,7.51,12.17,12.25,2.09,2.42,3.00,4.32,4.37,6.09,7.15
1,21,6.13,6.43,7.50,12.17,12.45,2.10,2.44,3.00,4.34,4.39,6.11,7.15
1,22,6.12,6.42,7.49,12.17,12.45,2.12,2.46,3.15,4.36,4.41,6.13,7.15
1,23,6.11,6.41,7.48,12.17,12.45,2.13,2.47,3.15,4.37,4.42,6.14,7.15
1,24,6.10,6.40,7.47,12.18,12.45,2.14,2.49,3.15,4.39,4.44,6.16,7.15
1,25,6.08,6.38,7.45,12.18,12.45,2.16,2.50,3.15,4.41,4.46,6.18,7.15
1,26,6.07,6.37,7.44,12.18,12.45,2.17,2.52,3.15,4.43,4.48,6.20,7.15
