1,1,6.26,6.56,8.03,12.09,12.45,1.46,2.17,2.45,4.05,4.10,5.42,7.15
1,2,6.26,6.56,8.03,12.10,12.45,1.47,2.18,2.45,4.06,4.11,5.43,7.15
1,3,6.26,6.56,8.03,12.10,12.45,1.48,2.19,2.45,4.07,4.12,5.44,7.15
1,4,6.26,6.56,8.03,12.10,12.45,1.49,2.20,2.45,4.09,4.14,5.46,7.15
1,5,6.25,6.55,8.02,12.11,12.25,1.50,2.21,2.45,4.10,4.15,5.47,7.15
1,6,6.25,6.55,8.02,12.11,12.45,1.51,2.22,2.45,4.11,4.16,5.48,7.15
1,7,6.25,6.55,8.02,12.12,12.45,1.52,2.23,2.45,4.12,4.17,5.49,7.15
1,8,6.24,6.54,8.01,12.12,12.45,1.53,2.25,2.45,4.14,4.19,5.51,7.15
1,9,6.24,6.54,8.01,12.13,12.45,1.55,2.26,2.45,4.15,4.20,5.52,7.15
1,10,6.23,6.53,8.00,12.13,12.45,1.56,2.27,2.45,4.16,4.21,5.53,7.15
1,11,6.22,6.52,7.59,12.13,12.45,1.57,2.29,2.45,4.18,4.23,5.55,7.15
1,12,6.22,6.52,7.59,12.14,12.25,1.58,2.30,3.00,4.19,4.24,5.56,7.15
1,13,6.21,6.51,7.58,12.14,12.45,1.59,2.31,3.00,4.21,4.26,5.58,7.15
1,14,6.20,6.50,7.57,12.15,12.45,2.01,2.33,3.00,4.22,4.27,5.59,7.15
1,15,6.19,6.49,7.56,12.15,12.45,2.02,2.34,3.00,4.24,4.29,6.01,7.15
1,16,6.19,6.49,7.56,12.15,12.45,2.03,2.36,3.00,4.25,4.30,6.02,7.15
1,17,6.18,6.48,7.55,12.16,12.45,2.04,2.37,3.00,4.27,4.32,6.04,7.15
1,18,6.17,6.47,7.54,12.16,12.45,2.06,2.39,3.00,4.29,4.34,6.06,7.15
1,19,6.16,6.46,7.53,12.16,12.25,2.07,2.40,3.00,4.30,4.35,6.07,7.15
1,20,6.15,6.45,7.52,12.17,12.45,2.09,2.42,3.00,4.32,4.37,6.09,7.15
1,21,6.14,6.44,7.51,12.17,12.45,2.10,2.44,3.00,4.34,4.39,6.11,7.15
1,22,6.12,6.42,7.49,12.17,12.45,2.11,2.45,3.15,4.35,4.40,6.12,7.15
1,23,6.11,6.41,7.48,12.17,12.45,2.13,2.47,3.15,4.37,4.42,6.14,7.15
1,24,6.10,6.40,7.47,12.18,12.45,2.14,2.48,3.15,4.39,4.44,6.16,7.15
1,25,6.09,6.39,7.46,12.18,12.45,2.16,2.50,3.15,4.40,4.45,6.17,7.15
1,26,6.08,6.38,7.45,12.18,12.25,2.17,2.52,3.15,4.42,4.47,6.19,7.15
1,27,6.06,6.36,7.43,12.18,12.45,2.18,2.53,3.15,4.44,4.49,6.21,7.15
1,28,6.05,6.35,7.42,12.18,12.45,2.20,2.55,3.15,4.46,4.51,6.23,7.15
1,29,6.03,6.33,7.40,12.19,12.45,2.21,2.57,3.15,4.47,4.52,6.24,7.15
1,30,6.02,6.32,7.39,12.19,12.45,2.23,2.58,3.15,4.49,4.54,6.26,7.15
1,31,6.00,6.30,7.37,12.19,12.45,2.24,3.00,3.15,4.51,4.56,6.28,7.15
2,1,5.59,6.29,7.36,12.19,12.45,2.26,3.02,3.30,4.53,4.58,6.29,7.15
2,2,5.57,6.27,7.34,12.19,12.25,2.27,3.04,3.30,4.55,5.00,6.30,7.15
2,3,5.56,6.26,7.33,12.19,12.45,2.29,3.05,3.30,4.57,5.02,6.31,7.15
2,4,5.54,6.24,7.31,12.19,12.45,2.30,3.07,3.30,4.58,5.03,6.32,7.15
2,5,5.53,6.23,7.30,12.19,12.45,2.31,3.09,3.30,5.00,5.05,6.33,7.15
2,6,5.51,6.21,7.28,12.20,12.45,2.33,3.10,3.30,5.02,5.07,6.35,7.15
2,7,5.49,6.19,7.26,12.20,12.45,2.34,3.12,3.30,5.04,5.09,6.36,7.15
2,8,5.47,6.17,7.24,12.20,12.45,2.36,3.14,3.45,5.06,5.11,6.38,7.15
2,9,5.46,6.16,7.23,12.20,12.25,2.37,3.16,3.45,5.07,5.12,6.38,7.15
2,10,5.44,6.14,7.21,12.20,12.45,2.39,3.17,3.45,5.09,5.14,6.40,7.15
2,11,5.42,6.12,7.19,12.20,12.45,2.40,3.19,3.45,5.11,5.16,6.42,7.15
2,12,5.40,6.10,7.17,12.20,12.45,2.41,3.21,3.45,5.13,5.18,6.44,7.15
2,13,5.38,6.08,7.15,12.20,12.45,2.43,3.22,3.45,5.15,5.20,6.45,7.15
2,14,5.36,6.06,7.13,12.20,12.45,2.44,3.24,3.45,5.17,5.22,6.47,7.15
2,15,5.35,6.05,7.12,12.20,12.45,2.46,3.26,3.45,5.18,5.23,6.48,7.15
2,16,5.33,6.03,7.10,12.20,12.25,2.47,3.27,3.45,5.20,5.25,6.50,7.15
2,17,5.31,6.01,7.08,12.20,12.45,2.48,3.29,3.45,5.22,5.27,6.51,7.15
2,18,5.29,5.59,7.06,12.19,12.45,2.50,3.31,3.45,5.24,5.29,6.53,7.15
2,19,5.27,5.57,7.04,12.19,12.45,2.51,3.32,3.45,5.26,5.31,6.55,7.15
2,20,5.25,5.55,7.02,12.19,12.45,2.53,3.34,3.45,5.28,5.33,6.57,7.15
2,21,5.23,5.53,7.00,12.19,12.45,2.54,3.36,3.45,5.29,5.34,6.57,7.15
2,22,5.21,5.51,6.58,12.19,12.45,2.55,3.37,4.00,5.31,5.36,6.59,7.30
2,23,5.19,5.49,6.56,12.19,12.25,2.57,3.39,4.00,5.33,5.38,7.01,7.30
2,24,5.17,5.47,6.54,12.19,12.45,2.58,3.41,4.00,5.35,5.40,7.03,7.30
2,25,5.14,5.44,6.51,12.19,12.45,2.59,3.42,4.00,5.37,5.42,7.04,7.30
2,26,5.12,5.42,6.49,12.18,12.45,3.01,3.44,4.00,5.38,5.43,7.05,7.30
2,27,5.10,5.40,6.47,12.18,12.45,3.02,3.45,4.00,5.40,5.45,7.07,7.30
2,28,5.08,5.38,6.45,12.18,12.45,3.03,3.47,4.00,5.42,5.47,7.09,7.30
3,1,5.06,5.36,6.43,12.18,12.45,3.04,3.48,4.15,5.44,5.49,7.10,7.45
3,2,5.04,5.34,6.41,12.18,12.25,3.06,3.50,4.15,5.45,5.50,7.11,7.45
3,3,5.02,5.32,6.39,12.17,12.45,3.07,3.51,4.15,5.47,5.52,7.12,7.45
3,4,4.59,5.29,6.36,12.17,12.45,3.08,3.53,4.15,5.49,5.54,7.14,7.45
3,5,4.57,5.27,6.34,12.17,12.45,3.09,3.55,4.15,5.51,5.56,7.15,7.45
3,6,4.55,5.25,6.32,12.17,12.45,3.10,3.56,4.15,5.52,5.57,7.16,7.45
3,7,4.53,5.23,6.30,12.17,12.45,3.12,3.57,4.15,5.54,5.59,7.17,7.45
3,8,4.51,5.21,6.28,12.16,12.45,3.13,3.59,4.15,5.56,6.01,7.19,7.45
3,9,4.48,5.18,6.25,12.16,12.25,3.14,4.00,4.30,5.58,6.03,7.20,7.45
3,10,4.46,5.16,6.23,12.16,12.45,3.15,4.02,4.30,5.59,6.04,7.21,7.45
3,11,4.44,5.14,6.21,12.16,12.45,3.16,4.03,4.30,6.01,6.06,7.23,7.45
3,12,4.42,5.12,6.19,12.15,12.45,3.17,4.05,4.30,6.03,6.08,7.25,7.45
3,13,4.39,5.09,6.16,12.15,12.45,3.18,4.06,4.30,6.04,6.09,7.25,7.45
3,14,4.37,5.07,6.14,12.15,12.45,3.20,4.08,4.30,6.06,6.11,7.27,7.45
3,15,4.35,5.05,6.12,12.14,12.45,3.21,4.09,4.30,6.08,6.13,7.29,7.45
3,16,4.33,5.03,6.10,12.14,12.25,3.22,4.10,4.30,6.10,6.15,7.31,7.45
3,17,4.30,5.00,6.07,12.14,12.45,3.23,4.12,4.45,6.11,6.16,7.31,8.00
3,18,4.28,4.58,6.05,12.14,12.45,3.24,4.13,4.45,6.13,6.18,7.33,8.00
3,19,4.26,4.56,6.03,12.13,12.45,3.25,4.15,4.45,6.15,6.20,7.35,8.00
3,20,4.25,4.55,6.01,12.13,12.45,3.26,4.16,4.45,6.16,6.21,7.36,8.00
3,21,4.22,4.52,5.58,12.13,12.45,3.27,4.17,4.45,6.18,6.23,7.37,8.00
3,22,4.21,4.51,5.56,12.12,12.45,3.28,4.19,4.45,6.20,6.25,7.39,8.00
