1,1,6.26,6.56,8.03,12.09,12.45,1.46,2.16,2.31,4.05,4.12,5.42,7.15
1,2,6.26,6.56,8.03,12.09,12.45,1.47,2.17,2.32,4.06,4.13,5.43,7.15
1,3,6.26,6.56,8.03,12.10,12.45,1.48,2.18,2.33,4.07,4.14,5.44,7.15
1,4,6.26,6.56,8.03,12.10,1.00,1.49,2.19,2.34,4.08,4.15,5.45,7.15
1,5,6.25,6.55,8.02,12.11,12.45,1.50,2.21,2.36,4.09,4.16,5.46,7.15
1,6,6.25,6.55,8.02,12.11,12.45,1.51,2.22,2.37,4.11,4.18,5.48,7.15
1,7,6.25,6.55,8.02,12.12,12.45,1.52,2.23,2.38,4.12,4.19,5.49,7.15
1,8,6.24,6.54,8.01,12.12,12.45,1.53,2.24,2.39,4.13,4.20,5.50,7.15
1,9,6.24,6.54,8.01,12.13,12.45,1.54,2.26,2.41,4.15,4.22,5.52,7.15
1,10,6.23,6.53,8.00,12.13,12.45,1.55,2.27,2.42,4.16,4.23,5.53,7.15
1,11,6.23,6.53,8.00,12.13,1.00,1.57,2.28,2.43,4.17,4.24,5.54,7.15
1,12,6.22,6.52,7.59,12.14,12.45,1.58,2.30,2.45,4.19,4.26,5.56,7.15
1,13,6.21,6.51,7.58,12.14,12.45,1.59,2.31,2.46,4.20,4.27,5.57,7.15
1,14,6.20,6.50,7.57,12.14,12.45,2.00,2.32,2.47,4.22,4.29,5.59,7.15
1,15,6.20,6.50,7.57,12.15,12.45,2.02,2.34,2.49,4.23,4.30,6.00,7.15
1,16,6.19,6.49,7.56,12.15,12.45,2.03,2.35,2.50,4.25,4.32,6.02,7.15
1,17,6.18,6.48,7.55,12.16,12.45,2.04,2.37,2.52,4.27,4.34,6.04,7.15
1,18,6.17,6.47,7.54,12.16,1.00,2.05,2.38,2.53,4.28,4.35,6.05,7.15
1,19,6.16,6.46,7.53,12.16,12.45,2.07,2.40,2.55,4.30,4.37,6.07,7.15
1,20,6.15,6.45,7.52,12.16,12.45,2.08,2.42,2.57,4.31,4.38,6.08,7.15
1,21,6.14,6.44,7.51,12.17,12.45,2.10,2.43,2.58,4.33,4.40,6.10,7.15
1,22,6.13,6.43,7.50,12.17,12.45,2.11,2.45,3.00,4.35,4.42,6.12,7.15
1,23,6.12,6.42,7.49,12.17,12.45,2.12,2.46,3.01,4.37,4.44,6.14,7.15
1,24,6.10,6.40,7.47,12.18,12.45,2.14,2.48,3.03,4.38,4.45,6.15,7.15
1,25,6.09,6.39,7.46,12.18,1.00,2.15,2.50,3.05,4.40,4.47,6.17,7.15
1,26,6.08,6.38,7.45,12.18,12.45,2.17,2.51,3.06,4.42,4.49,6.19,7.15
1,27,6.06,6.36,7.43,12.18,12.45,2.18,2.53,3.08,4.43,4.50,6.20,7.15
1,28,6.05,6.35,7.42,12.18,12.45,2.20,2.55,3.10,4.45,4.52,6.22,7.15
1,29,6.04,6.34,7.41,12.19,12.45,2.21,2.56,3.11,4.47,4.54,6.24,7.15
1,30,6.02,6.32,7.39,12.19,12.45,2.22,2.58,3.13,4.49,4.56,6.26,7.15
1,31,6.01,6.31,7.38,12.19,12.45,2.24,3.00,3.15,4.51,4.58,6.28,7.15
2,1,5.59,6.29,7.36,12.19,1.00,2.25,3.01,3.16,4.52,4.59,6.28,7.15
2,2,5.58,6.28,7.35,12.19,12.45,2.27,3.03,3.18,4.54,5.01,6.29,7.15
2,3,5.56,6.26,7.33,12.19,12.45,2.28,3.05,3.20,4.56,5.03,6.30,7.15
2,4,5.55,6.25,7.32,12.19,12.45,2.30,3.07,3.22,4.58,5.05,6.32,7.15
2,5,5.53,6.23,7.30,12.19,12.45,2.31,3.08,3.23,5.00,5.07,6.33,7.15
2,6,5.51,6.21,7.28,12.20,12.45,2.33,3.10,3.25,5.02,5.09,6.35,7.15
2,7,5.50,6.20,7.27,12.20,12.45,2.34,3.12,3.27,5.03,5.10,6.35,7.15
2,8,5.48,6.18,7.25,12.20,1.00,2.35,3.13,3.28,5.05,5.12,6.37,7.15
2,9,5.46,6.16,7.23,12.20,12.45,2.37,3.15,3.30,5.07,5.14,6.38,7.15
2,10,5.44,6.14,7.21,12.20,12.45,2.38,3.17,3.32,5.09,5.16,6.40,7.15
2,11,5.43,6.13,7.20,12.20,12.45,2.40,3.19,3.34,5.11,5.18,6.42,7.15
2,12,5.41,6.11,7.18,12.20,12.45,2.41,3.20,3.35,5.13,5.20,6.44,7.15
2,13,5.39,6.09,7.16,12.20,12.45,2.43,3.22,3.37,5.14,5.21,6.44,7.15
2,14,5.37,6.07,7.14,12.20,12.45,2.44,3.24,3.39,5.16,5.23,6.46,7.15
2,15,5.35,6.05,7.12,12.20,1.00,2.45,3.25,3.40,5.18,5.25,6.48,7.15
2,16,5.33,6.03,7.10,12.20,12.45,2.47,3.27,3.42,5.20,5.27,6.50,7.15
2,17,5.31,6.01,7.08,12.20,12.45,2.48,3.29,3.44,5.22,5.29,6.51,7.15
2,18,5.29,5.59,7.06,12.19,12.45,2.50,3.30,3.45,5.23,5.30,6.52,7.15
2,19,5.27,5.57,7.04,12.19,12.45,2.51,3.32,3.47,5.25,5.32,6.54,7.15
2,20,5.25,5.55,7.02,12.19,12.45,2.52,3.34,3.49,5.27,5.34,6.56,7.15
2,21,5.23,5.53,7.00,12.19,12.45,2.54,3.35,3.50,5.29,5.36,6.57,7.15
2,22,5.21,5.51,6.58,12.19,1.00,2.55,3.37,3.52,5.31,5.38,6.59,7.30
2,23,5.19,5.49,6.56,12.19,12.45,2.56,3.39,3.54,5.33,5.40,7.01,7.30
2,24,5.17,5.47,6.54,12.19,12.45,2.58,3.40,3.55,5.34,5.41,7.02,7.30
2,25,5.15,5.45,6.52,12.19,12.45,2.59,3.42,3.57,5.36,5.43,7.03,7.30
2,26,5.13,5.43,6.50,12.18,12.45,3.00,3.43,3.58,5.38,5.45,7.05,7.30
2,27,5.11,5.41,6.48,12.18,12.45,3.01,3.45,4.00,5.40,5.47,7.07,7.30
2,28,5.09,5.39,6.46,12.18,12.45,3.03,3.46,4.01,5.41,5.48,7.08,7.30
3,1,5.06,5.36,6.43,12.18,1.00,3.04,3.48,4.03,5.43,5.50,7.09,7.45
3,2,5.04,5.34,6.41,12.18,12.45,3.05,3.50,4.05,5.45,5.52,7.11,7.45
3,3,5.02,5.32,6.39,12.17,12.45,3.06,3.51,4.06,5.47,5.54,7.12,7.45
3,4,5.00,5.30,6.37,12.17,12.45,3.08,3.53,4.08,5.49,5.56,7.14,7.45
3,5,4.58,5.28,6.35,12.17,12.45,3.09,3.54,4.09,5.50,5.57,7.14,7.45
3,6,4.56,5.26,6.33,12.17,12.45,3.10,3.56,4.11,5.52,5.59,7.16,7.45
3,7,4.53,5.23,6.30,12.17,12.45,3.11,3.57,4.12,5.54,6.01,7.17,7.45
3,8,4.51,5.21,6.28,12.16,1.00,3.12,3.59,4.14,5.55,6.02,7.18,7.45
3,9,4.49,5.19,6.26,12.16,12.45,3.14,4.00,4.15,5.57,6.04,7.19,7.45
3,10,4.47,5.17,6.24,12.16,12.45,3.15,4.02,4.17,5.59,6.06,7.21,7.45
3,11,4.44,5.14,6.21,12.16,12.45,3.16,4.03,4.18,6.01,6.08,7.23,7.45
3,12,4.42,5.12,6.19,12.15,12.45,3.17,4.04,4.19,6.02,6.09,7.24,7.45
3,13,4.40,5.10,6.17,12.15,12.45,3.18,4.06,4.21,6.04,6.11,7.25,7.45
3,14,4.38,5.08,6.15,12.15,12.45,3.19,4.07,4.22,6.06,6.13,7.27,7.45
3,15,4.35,5.05,6.12,12.15,1.00,3.20,4.09,4.24,6.08,6.15,7.29,7.45
3,16,4.33,5.03,6.10,12.14,12.45,3.22,4.10,4.25,6.09,6.16,7.30,7.45
3,17,4.31,5.01,6.08,12.14,12.45,3.23,4.11,4.26,6.11,6.18,7.31,8.00
3,18,4.29,4.59,6.06,12.14,12.45,3.24,4.13,4.28,6.13,6.20,7.33,8.00
3,19,4.26,4.56,6.03,12.13,12.45,3.25,4.14,4.29,6.14,6.21,7.34,8.00
3,20,4.25,4.55,6.01,12.13,12.45,3.26,4.16,4.31,6.16,6.23,7.36,8.00
3,21,4.23,4.53,5.59,12.13,12.45,3.27,4.17,4.32,6.18,6.25,7.37,8.00
3,22,4.22,4.52,5.57,12.12,1.00,3.28,4.18,4.33,6.19,6.26,7.38,8.00
3,23,4.19,4.49,5.54,12.12,12.45,3.29,4.20,4.35,6.21,6.28,7.40,8.00
3,24,4.17,4.47,5.52,12.12,12.45,3.30,4.21,4.36,6.23,6.30,7.42,8.00
3,25,4.15,4.45,5.50,12.12,12.45,3.31,4.22,4.37,6.24,6.31,7.42,8.15
3,26,4.13,4.43,5.47,12.11,12.45,3.32,4.23,4.38,6.26,6.33,7.44,8.15
3,27,4.11,4.41,5.45,12.11,12.45,3.33,4.25,4.40,6.28,6.35,7.46,8.15
3,28,4.10,4.40,5.43,12.11,12.45,3.34,4.26,4.41,6.30,6.37,7.48,8.15
3,29,4.08,4.38,5.41,12.10,1.00,3.35,4.27,4.42,6.31,6.38,7.48,8.15
3,30,4.05,4.35,5.38,12.10,12.45,3.35,4.29,4.44,6.33,6.40,7.50,8.15
3,31,5.04,5.34,6.36,1.10,1.30,4.36,5.30,5.45,7.35,7.42,8.52,9.15
4,1,5.02,5.32,6.34,1.09,1.30,4.37,5.31,5.46,7.36,7.43,8.53,9.15
4,2,5.00,5.30,6.32,1.09,1.30,4.38,5.32,5.47,7.38,7.45,8.55,9.15
4,3,4.57,5.27,6.29,1.09,1.30,4.39,5.33,5.48,7.40,7.47,8.56,9.15
4,4,4.55,5.25,6.27,1.09,1.30,4.40,5.35,5.50,7.41,7.48,8.57,9.15
4,5,4.53,5.23,6.25,1.08,1.45,4.41,5.36,5.51,7.43,7.50,8.59,9.15
4,6,4.51,5.21,6.23,1.08,1.30,4.42,5.37,5.52,7.45,7.52,9.01,9.15
4,7,4.48,5.18,6.20,1.08,1.30,4.42,5.38,5.53,7.46,7.53,9.02,9.15
4,8,4.46,5.16,6.18,1.07,1.30,4.43,5.39,5.54,7.48,7.55,9.04,9.30
4,9,4.44,5.14,6.16,1.07,1.30,4.44,5.41,5.56,7.50,7.57,9.05,9.30
4,10,4.42,5.12,6.14,1.07,1.30,4.45,5.42,5.57,7.51,7.58,9.06,9.30
4,11,4.39,5.09,6.11,1.07,1.30,4.46,5.43,5.58,7.53,8.00,9.08,9.30
4,12,4.37,5.07,6.09,1.06,1.45,4.47,5.44,5.59,7.55,8.02,9.10,9.30
4,13,4.35,5.05,6.07,1.06,1.30,4.47,5.45,6.00,7.56,8.03,9.11,9.30
4,14,4.33,5.03,6.05,1.06,1.30,4.48,5.46,6.01,7.58,8.05,9.13,9.30
4,15,4.31,5.01,6.03,1.06,1.30,4.49,5.47,6.02,8.00,8.07,9.15,9.45
4,16,4.29,4.59,6.01,1.05,1.30,4.50,5.49,6.04,8.01,8.08,9.16,9.45
4,17,4.26,4.56,5.58,1.05,1.30,4.50,5.50,6.05,8.03,8.10,9.17,9.45
4,18,4.23,4.53,5.56,1.05,1.30,4.51,5.51,6.06,8.05,8.12,9.19,9.45
4,19,4.21,4.51,5.54,1.05,1.45,4.52,5.52,6.07,8.06,8.13,9.20,9.45
4,20,4.19,4.49,5.52,1.04,1.30,4.53,5.53,6.08,8.08,8.15,9.22,9.45
4,21,4.16,4.46,5.50,1.04,1.30,4.53,5.54,6.09,8.10,8.17,9.24,9.45
4,22,4.14,4.44,5.48,1.04,1.30,4.54,5.55,6.10,8.11,8.18,9.25,9.45
4,23,4.12,4.42,5.46,1.04,1.30,4.55,5.56,6.11,8.13,8.20,9.26,9.45
4,24,4.09,4.39,5.44,1.04,1.30,4.56,5.57,6.12,8.15,8.22,9.28,9.45
4,25,4.07,4.37,5.42,1.04,1.30,4.56,5.58,6.13,8.16,8.23,9.29,9.45
4,26,4.05,4.35,5.40,1.03,1.45,4.57,5.59,6.14,8.18,8.25,9.30,9.45
4,27,4.02,4.32,5.38,1.03,1.30,4.58,6.00,6.15,8.20,8.27,9.32,9.45
4,28,4.00,4.30,5.36,1.03,1.30,4.58,6.01,6.16,8.21,8.28,9.33,9.45
4,29,3.58,4.28,5.34,1.03,1.30,4.59,6.02,6.17,8.23,8.30,9.34,9.45
4,30,3.55,4.25,5.32,1.03,1.30,5.00,6.04,6.19,8.25,8.32,9.36,9.45
5,1,3.52,4.22,5.30,1.03,1.30,5.00,6.05,6.20,8.26,8.33,9.37,10.00
5,2,3.50,4.20,5.28,1.03,1.30,5.01,6.06,6.21,8.28,8.35,9.39,10.00
5,3,3.47,4.17,5.26,1.02,1.45,5.02,6.07,6.22,8.30,8.37,9.41,10.00
5,4,3.46,4.16,5.25,1.02,1.30,5.02,6.08,6.23,8.31,8.38,9.42,10.00
5,5,3.43,4.13,5.23,1.02,1.30,5.03,6.09,6.24,8.33,8.40,9.44,10.15
5,6,3.41,3.56,5.21,1.02,1.30,5.04,6.09,6.24,8.34,8.49,9.45,10.15
5,7,3.38,3.53,5.19,1.02,1.30,5.04,6.10,6.25,8.36,8.51,9.47,10.15
5,8,3.37,3.52,5.18,1.02,1.30,5.05,6.11,6.26,8.38,8.53,9.49,10.15
5,9,3.34,3.49,5.16,1.02,1.30,5.06,6.12,6.27,8.39,8.54,9.50,10.15
5,10,3.32,3.47,5.14,1.02,1.45,5.06,6.13,6.28,8.41,8.56,9.52,10.15
5,11,3.30,3.45,5.13,1.02,1.30,5.07,6.14,6.29,8.42,8.57,9.53,10.15
5,12,3.28,3.43,5.11,1.02,1.30,5.07,6.15,6.30,8.44,8.59,9.55,10.15
5,13,3.25,3.40,5.09,1.02,1.30,5.08,6.16,6.31,8.45,9.00,9.55,10.15
5,14,3.24,3.39,5.08,1.02,1.30,5.09,6.17,6.32,8.47,9.02,9.57,10.15
5,15,3.21,3.36,5.06,1.02,1.30,5.09,6.18,6.33,8.48,9.03,9.58,10.30
5,16,3.20,3.35,5.05,1.02,1.30,5.10,6.19,6.34,8.50,9.05,10.01,10.30
5,17,3.17,3.32,5.03,1.02,1.45,5.10,6.20,6.35,8.51,9.06,10.02,10.30
5,18,3.16,3.31,5.02,1.02,1.30,5.11,6.20,6.35,8.53,9.08,10.04,10.30
5,19,3.14,3.29,5.01,1.02,1.30,5.12,6.21,6.36,8.54,9.09,10.06,10.30
5,20,3.12,3.27,4.59,1.02,1.30,5.12,6.22,6.37,8.56,9.11,10.08,10.30
5,21,3.10,3.25,4.58,1.02,1.30,5.13,6.23,6.38,8.57,9.12,10.09,10.30
5,22,3.09,3.24,4.57,1.02,1.30,5.13,6.24,6.39,8.59,9.14,10.12,10.30
5,23,3.06,3.21,4.55,1.02,1.30,5.14,6.25,6.40,9.00,9.15,10.13,10.30
5,24,3.04,3.19,4.54,1.02,1.45,5.14,6.25,6.40,9.01,9.16,10.14,10.30
5,25,3.02,3.17,4.53,1.02,1.30,5.15,6.26,6.41,9.03,9.18,10.17,10.45
5,26,3.01,3.16,4.52,1.03,1.30,5.15,6.27,6.42,9.04,9.19,10.18,10.45
5,27,2.59,3.14,4.51,1.03,1.30,5.16,6.28,6.43,9.05,9.20,10.19,10.45
5,28,2.58,3.13,4.50,1.03,1.30,5.16,6.28,6.43,9.06,9.21,10.21,10.45
5,29,2.56,3.11,4.49,1.03,1.30,5.17,6.29,6.44,9.07,9.22,10.22,10.45
5,30,2.55,3.10,4.48,1.03,1.30,5.17,6.30,6.45,9.09,9.24,10.24,10.45
5,31,2.53,3.08,4.47,1.03,1.45,5.18,6.30,6.45,9.10,9.25,10.26,10.45
6,1,2.52,3.07,4.46,1.03,1.30,5.18,6.31,6.46,9.11,9.26,10.27,10.45
6,2,2.51,3.06,4.46,1.03,1.30,5.19,6.32,6.47,9.12,9.27,10.29,10.45
6,3,2.50,3.05,4.45,1.04,1.30,5.19,6.32,6.47,9.13,9.28,10.30,10.45
6,4,2.48,3.18,4.44,1.04,1.30,5.20,6.33,6.48,9.14,9.21,10.31,10.45
6,5,2.48,3.18,4.44,1.04,1.30,5.20,6.34,6.49,9.15,9.22,10.33,10.45
6,6,2.46,3.16,4.43,1.04,1.30,5.20,6.34,6.49,9.16,9.23,10.34,10.45
6,7,2.45,3.15,4.42,1.04,1.45,5.21,6.35,6.50,9.17,9.24,10.35,10.45
6,8,2.44,3.14,4.42,1.05,1.30,5.21,6.35,6.50,9.18,9.25,10.36,10.50
6,9,2.43,3.13,4.41,1.05,1.30,5.22,6.36,6.51,9.18,9.25,10.37,10.50
6,10,2.42,3.12,4.41,1.05,1.30,5.22,6.36,6.51,9.19,9.26,10.38,10.50
6,11,2.42,3.12,4.41,1.05,1.30,5.22,6.37,6.52,9.20,9.27,10.40,10.50
6,12,2.40,3.10,4.40,1.05,1.30,5.23,6.37,6.52,9.21,9.28,10.41,10.50
6,13,2.39,3.09,4.40,1.06,1.30,5.23,6.38,6.53,9.21,9.28,10.42,10.50
6,14,2.39,3.09,4.40,1.06,1.45,5.23,6.38,6.53,9.22,9.29,10.43,10.50
6,15,2.39,3.09,4.40,1.06,1.30,5.24,6.38,6.53,9.22,9.29,10.43,10.50
6,16,2.39,3.09,4.40,1.06,1.30,5.24,6.39,6.54,9.23,9.30,10.43,10.50
6,17,2.39,3.09,4.40,1.06,1.30,5.24,6.39,6.54,9.23,9.30,10.43,10.50
6,18,2.39,3.09,4.40,1.07,1.30,5.25,6.39,6.54,9.24,9.31,10.43,10.50
6,19,2.39,3.09,4.40,1.07,1.30,5.25,6.40,6.55,9.24,9.31,10.43,10.50
6,20,2.40,3.10,4.40,1.07,1.30,5.25,6.40,6.55,9.24,9.31,10.43,10.50
6,21,2.40,3.10,4.40,1.07,1.45,5.25,6.40,6.55,9.24,9.31,10.42,10.50
6,22,2.40,3.10,4.40,1.07,1.30,5.25,6.40,6.55,9.25,9.32,10.42,10.50
6,23,2.42,3.12,4.41,1.08,1.30,5.26,6.40,6.55,9.25,9.32,10.42,10.50
6,24,2.42,3.12,4.41,1.08,1.30,5.26,6.41,6.56,9.25,9.32,10.41,10.50
6,25,2.42,3.12,4.41,1.08,1.30,5.26,6.41,6.56,9.25,9.32,10.41,10.50
6,26,2.44,3.14,4.42,1.08,1.30,5.26,6.41,6.56,9.25,9.32,10.41,10.50
6,27,2.44,3.14,4.42,1.09,1.30,5.26,6.41,6.56,9.25,9.32,10.40,10.50
6,28,2.46,3.16,4.43,1.09,1.45,5.26,6.41,6.56,9.25,9.32,10.40,10.50
6,29,2.46,3.16,4.43,1.09,1.30,5.26,6.41,6.56,9.24,9.31,10.38,10.50
6,30,2.47,3.17,4.44,1.09,1.30,5.26,6.41,6.56,9.24,9.31,10.37,10.50
7,1,2.48,3.18,4.44,1.09,1.30,5.27,6.41,6.56,9.24,9.31,10.36,10.45
7,2,2.50,3.20,4.45,1.10,1.30,5.27,6.41,6.56,9.24,9.31,10.36,10.45
7,3,2.51,3.21,4.46,1.10,1.30,5.27,6.41,6.56,9.23,9.30,10.35,10.45
7,4,2.53,3.23,4.47,1.10,1.30,5.27,6.41,6.56,9.23,9.30,10.34,10.45
7,5,2.53,3.23,4.47,1.10,1.45,5.26,6.40,6.55,9.22,9.29,10.33,10.45
7,6,2.54,3.24,4.48,1.10,1.30,5.26,6.40,6.55,9.22,9.29,10.33,10.45
7,7,2.56,3.26,4.49,1.10,1.30,5.26,6.40,6.55,9.21,9.28,10.31,10.45
7,8,2.57,3.27,4.50,1.11,1.30,5.26,6.40,6.55,9.21,9.28,10.31,10.45
7,9,2.59,3.29,4.51,1.11,1.30,5.26,6.39,6.54,9.20,9.27,10.30,10.45
7,10,3.00,3.30,4.52,1.11,1.30,5.26,6.39,6.54,9.19,9.26,10.28,10.45
7,11,3.01,3.31,4.53,1.11,1.30,5.26,6.39,6.54,9.18,9.25,10.27,10.45
7,12,3.03,3.33,4.54,1.11,1.45,5.26,6.38,6.53,9.17,9.24,10.26,10.45
7,13,3.04,3.34,4.55,1.11,1.30,5.25,6.38,6.53,9.17,9.24,10.25,10.45
7,14,3.06,3.36,4.56,1.11,1.30,5.25,6.37,6.52,9.16,9.23,10.24,10.45
7,15,3.08,3.38,4.58,1.11,1.30,5.25,6.37,6.52,9.15,9.22,10.23,10.45
7,16,3.09,3.39,4.59,1.12,1.30,5.25,6.36,6.51,9.14,9.21,10.21,10.45
7,17,3.11,3.41,5.00,1.12,1.30,5.24,6.36,6.51,9.13,9.20,10.20,10.30
7,18,3.12,3.42,5.01,1.12,1.30,5.24,6.35,6.50,9.12,9.19,10.19,10.30
7,19,3.14,3.44,5.02,1.12,1.45,5.24,6.35,6.50,9.10,9.17,10.16,10.30
7,20,3.16,3.46,5.04,1.12,1.30,5.23,6.34,6.49,9.09,9.16,10.15,10.30
7,21,3.17,3.47,5.05,1.12,1.30,5.23,6.33,6.48,9.08,9.15,10.14,10.30
7,22,3.19,3.49,5.06,1.12,1.30,5.22,6.33,6.48,9.07,9.14,10.12,10.30
7,23,3.21,3.51,5.08,1.12,1.30,5.22,6.32,6.47,9.05,9.12,10.10,10.30
7,24,3.23,3.53,5.09,1.12,1.30,5.21,6.31,6.46,9.04,9.11,10.09,10.30
7,25,3.24,3.54,5.10,1.12,1.30,5.21,6.30,6.45,9.03,9.10,10.07,10.15
7,26,3.27,3.57,5.12,1.12,1.45,5.20,6.30,6.45,9.01,9.08,10.05,10.15
7,27,3.28,3.58,5.13,1.12,1.30,5.20,6.29,6.44,9.00,9.07,10.04,10.15
7,28,3.31,4.01,5.15,1.12,1.30,5.19,6.28,6.43,8.58,9.05,10.01,10.15
7,29,3.32,4.02,5.16,1.12,1.30,5.19,6.27,6.42,8.57,9.04,10.00,10.15
7,30,3.35,4.05,5.18,1.12,1.30,5.18,6.26,6.41,8.55,9.02,9.58,10.15
7,31,3.36,4.06,5.19,1.12,1.30,5.17,6.25,6.40,8.54,9.01,9.57,10.15
8,1,3.39,4.09,5.21,1.12,1.30,5.17,6.24,6.39,8.52,8.59,9.56,10.15
8,2,3.40,4.10,5.22,1.12,1.45,5.16,6.23,6.38,8.50,8.57,9.54,10.15
8,3,3.43,4.13,5.24,1.12,1.30,5.15,6.22,6.37,8.49,8.56,9.53,10.15
8,4,3.44,4.14,5.25,1.12,1.30,5.14,6.21,6.36,8.47,8.54,9.51,10.15
8,5,3.47,4.17,5.27,1.12,1.30,5.14,6.20,6.35,8.45,8.52,9.49,10.15
